gid,entity_nam,reference1,gmrotation,lat,lng,
21837945,Poortjie                                                                                                                                              ,2729AA_4            ,0,-27.03074,29.1628,
21837973,Erdzak                                                                                                                                                ,2729AA_5            ,0,-27.0096,29.24627,
21837957,Poortjie                                                                                                                                              ,2729AA_4            ,0,-27.03122,29.18099,
21837968,Grootfontein                                                                                                                                          ,2729AA_5            ,0,-27.01443,29.22719,
21837986,Hillside                                                                                                                                              ,2729AA_5            ,0,-27.04608,29.21308,
21837984,Cy us                                                                                                                                                 ,2729AA_5            ,0,-27.04485,29.22949,
21837836,Brakspruit                                                                                                                                            ,2729AA_3            ,0,-27.01074,29.10041,
21837872,Vaalrivierdrift                                                                                                                                       ,2729AA_3            ,0,-27.02994,29.11257,
21148199,Witrivier                                                                                                                                             ,2730BD_5            ,0,-27.26666,30.96712,
21146397,Confidence                                                                                                                                            ,2731AA_22           ,0,-27.22205,31.07237,
21146479,Sulphur Springs                                                                                                                                       ,2731AA_22           ,0,-27.20136,31.0822,
22026943,Heimer                                                                                                                                                ,2728BB_2            ,0,-27.00331,28.80872,
21837927,Goedgevonden                                                                                                                                          ,2729AA_4            ,0,-27.01629,29.15883,
21837888,Goedgevonden                                                                                                                                          ,2729AA_3            ,0,-27.0067,29.13273,
21859900,Darling                                                                                                                                               ,2729AB_2            ,0,-27.01838,29.32517,
21859915,Darling                                                                                                                                               ,2729AB_2            ,0,-27.00366,29.31904,
21859929,Darling                                                                                                                                               ,2729AB_2            ,0,-27.02885,29.31049,
20655456,Wasbank                                                                                                                                               ,2528DD_5            ,0,-25.78064,28.96354,
20655459,Môreson                                                                                                                                               ,2528DD_5            ,0,-25.79066,28.96629,
20655462,Wasbank                                                                                                                                               ,2528DD_5            ,0,-25.75623,28.98119,
20655463,Wasbank                                                                                                                                               ,2528DD_5            ,0,-25.77255,28.97278,
20655464,Wasbank                                                                                                                                               ,2528DD_5            ,0,-25.7806,28.98829,
20655465,Wasbank                                                                                                                                               ,2528DD_5            ,0,-25.78222,28.97828,
20655466,Waschbank                                                                                                                                             ,2528DD_5            ,0,-25.76517,28.97554,
20655467,Goedvertrou                                                                                                                                           ,2528DD_10           ,0,-25.80716,28.99687,
20655468,Goedvertrou                                                                                                                                           ,2528DD_10           ,0,-25.80541,28.9743,
20655469,Goedvertrou                                                                                                                                           ,2528DD_10           ,0,-25.82211,28.96112,
20655501,Clutha                                                                                                                                                ,2531CA_17           ,0,-25.69598,31.07228,
20655512,Zevenfontein                                                                                                                                          ,2530CD_1            ,0,-25.78809,30.27913,
20655513,Sunrise Estate                                                                                                                                        ,2531CA_21           ,0,-25.74989,31.00215,
20655518,Handsup                                                                                                                                               ,2531CA_17           ,0,-25.66864,31.07158,
20655777,Josefsdal                                                                                                                                             ,2531CC_22           ,0,-25.96209,31.07887,
20655781,Sheds                                                                                                                                                 ,2530CD_13           ,0,-25.85571,30.38719,
20655470,Goedvertrou                                                                                                                                           ,2528DD_10           ,0,-25.83186,28.97739,
20655471,Goedvertrou                                                                                                                                           ,2528DD_10           ,0,-25.83553,28.98125,
20655472,Goedvertrou                                                                                                                                           ,2528DD_10           ,0,-25.82132,28.99964,
20655474,Goedvertrouwd                                                                                                                                         ,2528DD_10           ,0,-25.83325,28.98973,
20655475,Eensaamheid                                                                                                                                           ,2528DD_10           ,0,-25.84508,28.98647,
20655476,Eensaamheid                                                                                                                                           ,2528DD_15           ,0,-25.85804,28.98353,
20655477,Eensaamheid                                                                                                                                           ,2528DD_15           ,0,-25.85264,28.98396,
20655478,Eensaamheid                                                                                                                                           ,2528DD_15           ,0,-25.86386,28.96395,
20655479,Eensaamheid                                                                                                                                           ,2528DD_15           ,0,-25.88129,28.96345,
20655480,Eensaamheid                                                                                                                                           ,2528DD_14           ,0,-25.86646,28.94743,
20655481,Eensaamheid                                                                                                                                           ,2528DD_15           ,0,-25.86763,28.98385,
20655482,Suidwes                                                                                                                                               ,2528DD_10           ,0,-25.84661,28.96035,
20655483,Aurora                                                                                                                                                ,2528DD_10           ,0,-25.80617,28.96343,
20655484,Taaiklip                                                                                                                                              ,2528DD_10           ,0,-25.81762,28.95143,
20655487,Riverside                                                                                                                                             ,2531CA_11           ,0,-25.62477,31.0411,
20655488,Eerstegeluk                                                                                                                                           ,2531CA_12           ,0,-25.61593,31.07108,
20655489,Eerstegeluk                                                                                                                                           ,2531CA_12           ,0,-25.60629,31.08845,
20655490,Eerstegeluk                                                                                                                                           ,2531CA_12           ,0,-25.60489,31.08348,
20655491,Paddadors                                                                                                                                             ,2531CA_13           ,0,-25.61219,31.13089,
20655492,Lovedale                                                                                                                                              ,2531CA_15           ,0,-25.64343,31.22346,
20655493,Lovedale                                                                                                                                              ,2531CA_15           ,0,-25.64867,31.23563,
20655494,Koedoeskraal                                                                                                                                          ,2531CA_15           ,0,-25.6399,31.23387,
20655797,Witrivier                                                                                                                                             ,2730BB_24           ,0,-27.2418,30.94516,
20655523,Muhlongo                                                                                                                                              ,2531CA_18           ,0,-25.66995,31.10498,
20655524,Sheba                                                                                                                                                 ,2531CA_19           ,0,-25.68467,31.17152,
20655525,Vierkleur                                                                                                                                             ,2531CA_15           ,0,-25.6424,31.22559,
20655526,Tahiti                                                                                                                                                ,2531CA_15           ,0,-25.64387,31.23799,
20655528,Bon Accord                                                                                                                                            ,2531CA_19           ,0,-25.67452,31.16881,
20655530,Rivierbank                                                                                                                                            ,2531CA_19           ,0,-25.67049,31.18892,
20655535,Eureka                                                                                                                                                ,2531CA_19           ,0,-25.68475,31.18321,
20655537,Avoca                                                                                                                                                 ,2531CA_19           ,0,-25.6832,31.18513,
20655539,Kristal                                                                                                                                               ,2531CA_20           ,0,-25.68844,31.22543,
20655541,Amper Bo                                                                                                                                              ,2531CA_20           ,0,-25.66594,31.2189,
20655822,Kliprivier                                                                                                                                            ,2529DA_1            ,0,-25.51904,29.51218,
20655827,Pumanzi                                                                                                                                               ,2531CA_25           ,0,-25.7255,31.20577,
20655828,Camelot                                                                                                                                               ,2531CA_19           ,0,-25.6824,31.15045,
20655229,Treurfontein                                                                                                                                          ,2530CB_25           ,0,-25.74368,30.46713,
20655231,Merribeek                                                                                                                                             ,2531BD_25           ,0,-25.48797,31.97193,
20655546,Honeybird                                                                                                                                             ,2531CA_20           ,0,-25.66272,31.24048,
20655547,Honeybird                                                                                                                                             ,2531CA_20           ,0,-25.65872,31.24531,
20655549,Escondido                                                                                                                                             ,2531CA_20           ,0,-25.65584,31.23798,
20655555,Sheba                                                                                                                                                 ,2531CA_23           ,0,-25.71024,31.1452,
20655556,Bramber                                                                                                                                               ,2531CA_22           ,0,-25.7136,31.06137,
20655557,Clarenvale                                                                                                                                            ,2531CA_22           ,0,-25.70965,31.06573,
20655558,Kearsney                                                                                                                                              ,2531CA_21           ,0,-25.74968,31.03892,
20655559,Lowlands                                                                                                                                              ,2531CA_21           ,0,-25.73896,31.04424,
20655560,Kearsney                                                                                                                                              ,2531CA_21           ,0,-25.74768,31.02541,
20655561,Mission Station                                                                                                                                       ,2531CA_21           ,0,-25.74341,31.00345,
20655562,Riverside                                                                                                                                             ,2531CA_21           ,0,-25.73547,31.01306,
20655563,Rouxville                                                                                                                                             ,2531CA_21           ,0,-25.71864,31.01128,
20655564,Rouxville                                                                                                                                             ,2531CA_21           ,0,-25.71174,31.01295,
20655834,Planalto Estates                                                                                                                                      ,2531DA_1            ,0,-25.54022,31.50061,
20655835,Melelane Estates                                                                                                                                      ,2531DA_1            ,0,-25.54323,31.51142,
20655234,The Hippo's                                                                                                                                           ,2531BD_25           ,0,-25.47996,31.96591,
20655237,The Hippo's                                                                                                                                           ,2531BD_25           ,0,-25.4798,31.97101,
20655238,The Hippo's                                                                                                                                           ,2531BD_25           ,0,-25.47616,31.97164,
20655241,Seekoegat                                                                                                                                             ,2531BD_25           ,0,-25.4688,31.95725,
20655243,Elim                                                                                                                                                  ,2531BD_25           ,0,-25.45646,31.97177,
20655246,Janalet                                                                                                                                               ,2531BD_25           ,0,-25.45116,31.95498,
20655568,Rouxville                                                                                                                                             ,2531CA_21           ,0,-25.71202,31.0252,
20655569,Dixie                                                                                                                                                 ,2531CA_21           ,0,-25.71295,31.04881,
20655571,Verdlam                                                                                                                                               ,2531CA_22           ,0,-25.74657,31.05427,
20655578,Brickenhill                                                                                                                                           ,2531CA_22           ,0,-25.74951,31.0676,
20655587,Mpunzi                                                                                                                                                ,2531CB_1            ,0,-25.54514,31.29204,
20655588,Excelsior                                                                                                                                             ,2531CB_1            ,0,-25.54196,31.29273,
20655589,Piva                                                                                                                                                  ,2531CB_1            ,0,-25.53719,31.28389,
20655590,Goederwachting                                                                                                                                        ,2530CB_10           ,0,-25.56805,30.46462,
20655591,Boulders                                                                                                                                              ,2531CB_2            ,0,-25.54975,31.31356,
20655592,Boulders                                                                                                                                              ,2531CB_2            ,0,-25.54441,31.31361,
20655593,Kaapmuiden                                                                                                                                            ,2531CB_2            ,0,-25.53405,31.34931,
20655837,The Hall                                                                                                                                              ,2531DA_1            ,0,-25.51841,31.51235,
20655836,Melelane Estates                                                                                                                                      ,2531DA_1            ,0,-25.52928,31.51709,
20655838,Mannheim                                                                                                                                              ,2531DA_1            ,0,-25.51649,31.51423,
20655839,Mannheim                                                                                                                                              ,2531DA_1            ,0,-25.51184,31.52206,
20655840,Môrester                                                                                                                                              ,2531DA_1            ,0,-25.50623,31.52701,
20655841,Rusoord                                                                                                                                               ,2531DA_11           ,0,-25.63386,31.50303,
20655842,Coulter                                                                                                                                               ,2531DA_2            ,0,-25.54311,31.59848,
20655843,Tussen die Berg                                                                                                                                       ,2531DA_2            ,0,-25.53058,31.58805,
20655844,Coulter                                                                                                                                               ,2531DA_2            ,0,-25.52348,31.59503,
20655845,Mauricedale                                                                                                                                           ,2531DA_3            ,0,-25.524,31.60899,
20655846,Mauricedale                                                                                                                                           ,2531DA_3            ,0,-25.52804,31.60908,
20655847,Low Hills                                                                                                                                             ,2531DA_5            ,0,-25.51272,31.70393,
20655848,Uitsig                                                                                                                                                ,2531DA_10           ,0,-25.59924,31.73948,
20655849,Tekort                                                                                                                                                ,2531DA_10           ,0,-25.5756,31.72085,
20655850,Tula                                                                                                                                                  ,2531DA_10           ,0,-25.56533,31.74083,
20655851,Paradise                                                                                                                                              ,2531DA_10           ,0,-25.55497,31.73402,
20655852,Elshaddai Farm                                                                                                                                        ,2531DA_9            ,0,-25.59706,31.65295,
20655594,Kaapmuiden                                                                                                                                            ,2531CB_2            ,0,-25.52665,31.34039,
20655595,Kaapmuiden                                                                                                                                            ,2531CB_3            ,0,-25.5388,31.36037,
20655596,Strathmore                                                                                                                                            ,2531CB_3            ,0,-25.53561,31.37591,
20655597,Rockvale                                                                                                                                              ,2531CB_4            ,0,-25.52904,31.40329,
20655598,Rockvale                                                                                                                                              ,2531CB_3            ,0,-25.5226,31.39943,
20655599,Althorpe                                                                                                                                              ,2531CB_4            ,0,-25.52373,31.42455,
20655600,Althorpe                                                                                                                                              ,2531CB_4            ,0,-25.51439,31.42239,
20655601,Redlands                                                                                                                                              ,2531CB_4            ,0,-25.51827,31.40152,
20655602,Eendag                                                                                                                                                ,2531CB_5            ,0,-25.52526,31.48393,
20655604,Eendag                                                                                                                                                ,2531CB_5            ,0,-25.52168,31.488,
20655605,Decora                                                                                                                                                ,2531CB_5            ,0,-25.52034,31.48956,
20655606,Eersgevonden                                                                                                                                          ,2531CB_5            ,0,-25.5142,31.48147,
20655607,Suurbekom                                                                                                                                             ,2531CB_5            ,0,-25.51081,31.49079,
20655608,Arbeid Adel                                                                                                                                           ,2531CB_5            ,0,-25.50452,31.49154,
20655275,Mooiplaas                                                                                                                                             ,2730AC_9            ,0,-27.32542,30.17683,
20655622,Vergelegen                                                                                                                                            ,2531CB_5            ,0,-25.51477,31.4748,
20655630,Hartbeesfontein                                                                                                                                       ,2528DD_13           ,0,-25.89871,28.89854,
20655631,Hartbeesfontein                                                                                                                                       ,2528DD_19           ,0,-25.90302,28.91703,
20655632,Hartebeesfontein                                                                                                                                      ,2528DD_19           ,0,-25.90753,28.93327,
20655633,Langgelegen                                                                                                                                           ,2528DD_14           ,0,-25.89292,28.9339,
20655634,Rushof                                                                                                                                                ,2528DD_14           ,0,-25.87309,28.94597,
20655635,Balmoral                                                                                                                                              ,2528DD_15           ,0,-25.88517,28.95074,
20655636,Eensaamheid                                                                                                                                           ,2528DD_15           ,0,-25.88731,28.96546,
20655286,Klipfontein                                                                                                                                           ,2528BC_5            ,0,-25.28471,28.72795,
20655637,Keurhoek                                                                                                                                              ,2528DD_15           ,0,-25.85491,28.99738,
20655638,Doringrug                                                                                                                                             ,2528DD_15           ,0,-25.86004,28.99894,
20655639,Doringrug                                                                                                                                             ,2528DD_15           ,0,-25.87203,28.9939,
20655640,Hartebeesfontein                                                                                                                                      ,2528DD_20           ,0,-25.91026,28.9529,
20655641,Hartebeesfontein                                                                                                                                      ,2528DD_20           ,0,-25.91334,28.96082,
20655642,Roodepoort                                                                                                                                            ,2528DD_20           ,0,-25.93732,28.98528,
20655643,Roodepoort                                                                                                                                            ,2528DD_25           ,0,-25.95228,28.97422,
20655644,Roodepoortjie                                                                                                                                         ,2528DD_25           ,0,-25.96122,28.99375,
20655645,Roodepoortjie                                                                                                                                         ,2528DD_20           ,0,-25.9437,28.97544,
20655647,Buffelshoek                                                                                                                                           ,2529AC_17           ,0,-25.43485,29.07005,
20655648,Klipfontein                                                                                                                                           ,2528DD_25           ,0,-25.9503,28.9576,
20655649,Strydlus                                                                                                                                              ,2531CB_5            ,0,-25.52338,31.48112,
20655650,Saltcreek                                                                                                                                             ,2531CB_5            ,0,-25.50805,31.45564,
20655651,Rochelle                                                                                                                                              ,2531CB_5            ,0,-25.50541,31.47716,
20655652,Koedoe                                                                                                                                                ,2531CB_10           ,0,-25.57123,31.46507,
20655653,Stentor                                                                                                                                               ,2531CB_9            ,0,-25.59342,31.41685,
20655654,Tonetti                                                                                                                                               ,2531CB_7            ,0,-25.58153,31.31976,
20655655,Tonetti                                                                                                                                               ,2531CB_7            ,0,-25.58441,31.32326,
20655656,Tonetti                                                                                                                                               ,2531CB_7            ,0,-25.5783,31.31631,
20655657,Tonetti                                                                                                                                               ,2531CB_7            ,0,-25.57701,31.31757,
20655658,Excelsior                                                                                                                                             ,2531CB_7            ,0,-25.56941,31.30644,
20655659,Excelsior                                                                                                                                             ,2531CB_7            ,0,-25.56152,31.30934,
20655660,Dolton                                                                                                                                                ,2531CB_7            ,0,-25.56471,31.31645,
20655661,Grenstone                                                                                                                                             ,2531CB_7            ,0,-25.56822,31.3272,
20655662,Klipfontein                                                                                                                                           ,2528DD_20           ,0,-25.94338,28.96229,
20655663,Klipfontein                                                                                                                                           ,2528DD_20           ,0,-25.93838,28.96664,
20655664,Klipfontein                                                                                                                                           ,2528DD_19           ,0,-25.93882,28.94887,
20655665,Klipfontein                                                                                                                                           ,2528DD_19           ,0,-25.93579,28.93016,
20655667,Klipfontein                                                                                                                                           ,2528DD_19           ,0,-25.93381,28.93451,
20655668,Klipfontein                                                                                                                                           ,2528DD_19           ,0,-25.93097,28.93493,
20655669,Klipfontein                                                                                                                                           ,2528DD_19           ,0,-25.9464,28.92485,
20655670,Ester-C                                                                                                                                               ,2528DD_19           ,0,-25.94921,28.93217,
20655671,Alpha                                                                                                                                                 ,2528DD_20           ,0,-25.93116,28.96111,
20655675,Klip Colliers                                                                                                                                         ,2528DD_19           ,0,-25.94341,28.9444,
20655676,Balmoral Sand                                                                                                                                         ,2528DD_20           ,0,-25.90413,28.9669,
20655332,Klipspruit                                                                                                                                            ,2528DC_23           ,0,-25.99918,28.60561,
20655333,Klipspruit                                                                                                                                            ,2528DC_23           ,0,-25.99239,28.64889,
20655334,Klipspruit                                                                                                                                            ,2528DC_23           ,0,-25.98322,28.64372,
20655335,Klipspruit                                                                                                                                            ,2528DC_23           ,0,-25.98147,28.63556,
20655338,Waaikraal                                                                                                                                             ,2528DC_23           ,0,-25.97494,28.64293,
20655339,Waaikraal                                                                                                                                             ,2528DC_24           ,0,-25.98065,28.66378,
20655340,Waaikraal                                                                                                                                             ,2528DC_24           ,0,-25.9933,28.66401,
20655341,Waaikraal                                                                                                                                             ,2528DC_24           ,0,-25.99788,28.67177,
20655342,Waaikraal                                                                                                                                             ,2528DC_24           ,0,-25.9938,28.6805,
20655343,Waaikraal                                                                                                                                             ,2528DC_24           ,0,-25.98385,28.67059,
20655344,Waaikraal                                                                                                                                             ,2528DC_24           ,0,-25.99838,28.69695,
20655348,Bakenbrou                                                                                                                                             ,2531CA_1            ,0,-25.54443,31.04083,
20655349,Vergelegen                                                                                                                                            ,2531CA_1            ,0,-25.52676,31.04216,
20655350,Rietspruit                                                                                                                                            ,2531CA_2            ,0,-25.54181,31.05233,
20655351,Rietspruit                                                                                                                                            ,2531CA_2            ,0,-25.53452,31.06506,
20655352,Fontesia                                                                                                                                              ,2531CA_3            ,0,-25.54231,31.11334,
20655353,Kwakadamoya                                                                                                                                           ,2531CA_3            ,0,-25.54928,31.12554,
20655354,Union                                                                                                                                                 ,2531CA_2            ,0,-25.51782,31.0775,
20655355,Silver Threads                                                                                                                                        ,2531CA_2            ,0,-25.51259,31.09766,
20655356,Dankbaar                                                                                                                                              ,2531CA_2            ,0,-25.50842,31.09726,
20655357,Bow Hunters                                                                                                                                           ,2531CA_3            ,0,-25.53347,31.11714,
20655358,Witkop                                                                                                                                                ,2531CA_8            ,0,-25.55103,31.11766,
20655359,De Hoop                                                                                                                                               ,2531CA_4            ,0,-25.51414,31.15623,
20655360,De Hoop                                                                                                                                               ,2531CA_4            ,0,-25.51557,31.16416,
20655361,Stonehaven                                                                                                                                            ,2531CA_4            ,0,-25.54209,31.19704,
20655362,Katsenberg                                                                                                                                            ,2531CA_4            ,0,-25.50587,31.19421,
20655363,Moederlief                                                                                                                                            ,2531CA_5            ,0,-25.54678,31.21957,
20655364,Moederlief                                                                                                                                            ,2531CA_5            ,0,-25.54101,31.21055,
20655365,Moederlief                                                                                                                                            ,2531CA_5            ,0,-25.53474,31.21249,
20655366,Moederlief                                                                                                                                            ,2531CA_5            ,0,-25.54791,31.24637,
20655367,Moederlief                                                                                                                                            ,2531CA_10           ,0,-25.55424,31.24477,
20655368,Weltevreden                                                                                                                                           ,2531CA_9            ,0,-25.5678,31.173,
20655693,Excelsior                                                                                                                                             ,2531CB_7            ,0,-25.55989,31.30669,
20655696,Progress                                                                                                                                              ,2531CB_7            ,0,-25.55131,31.30663,
20655699,Twinthorns                                                                                                                                            ,2530CB_10           ,0,-25.58921,30.45883,
20655707,Caraceto                                                                                                                                              ,2531CB_7            ,0,-25.57934,31.30146,
20655369,Stonehaven                                                                                                                                            ,2531CA_9            ,0,-25.55125,31.19087,
20655370,Hillsowen                                                                                                                                             ,2531CA_9            ,0,-25.59939,31.16807,
20655371,Geluk                                                                                                                                                 ,2531CA_8            ,0,-25.59375,31.13556,
20655372,Maroela                                                                                                                                               ,2531CA_8            ,0,-25.58978,31.14299,
20655373,Weltevreden                                                                                                                                           ,2531CA_8            ,0,-25.58216,31.14329,
20655374,Mara                                                                                                                                                  ,2531CA_8            ,0,-25.57796,31.13617,
20655375,Uitkyk                                                                                                                                                ,2531CA_8            ,0,-25.57454,31.11684,
