gid,entity_nam,reference1,gmrotation,lat,lng,
21837988,Samekomst,2729AA_1,0,-27.0453,29.03126,
21838009,Mieliebult,2729AA_1,0,-27.0441,29.02851,
21838031,Robertsdrift,2729AA_1,0,-27.02954,29.01751,
21838035,Steynsrust,2729AA_1,0,-27.02919,29.0282,
22167530,Koppiesfontein,3026CB_4,359.9998,-30.50286,26.42746,
22145741,Boshoek,3026AC_7,0,-30.3453,26.07755,
22051476,Katdoringfontein,2728CD_25,0,-27.9545,28.49162,
22164678,Stolzkraal,3026BD_22,0,-30.48399,26.814,
22103454,Kameelfontein,2725DB_16,0,-27.65451,25.79814,
22026939,Nooitgedacht,2728BB_1,0,-27.01833,28.75837,
22026932,Vrede,2728BB_1,0,-27.03837,28.76923,
22026940,Crystalfontein,2728BB_1,0,-27.01945,28.76968,
20643780,Aanhou,2826DB_11,0,-28.63487,26.793,
20637359,Colenso,2726CA_24,0,-27.70961,26.16067,
20637360,Wonderbaar,2726CA_24,0,-27.71858,26.17746,
20637362,Kalkpan,2726CA_24,0,-27.74341,26.17095,
20637361,Kalkpan,2726CA_24,0,-27.72737,26.18939,
20644139,Maizelands,2828BB_21,0,-28.24058,28.75547,
20644140,Ninas Rust,2828BB_21,0,-28.24488,28.79158,
20644141,Tamboekieskop,2828BB_21,0,-28.22385,28.79648,
20644142,Christinas Vreugde,2828BB_21,0,-28.22468,28.76247,
20644143,Groendraai,2828BB_21,0,-28.20633,28.7961,
20644144,Nooitgedacht,2828BB_22,0,-28.2473,28.80792,
20644145,Smaldeel,2828BB_22,0,-28.23038,28.81602,
20644146,Libertas,2828BB_22,0,-28.22405,28.84227,
20644147,Thaba Buldis,2828BB_22,0,-28.20938,28.84167,
20644148,St. Liver,2828BB_22,0,-28.20852,28.81808,
20644149,Smaldeel,2828BB_23,0,-28.23784,28.85975,
20644150,Felicitas,2828BB_23,0,-28.22734,28.86972,
20644151,Aberfeldy,2828BB_23,0,-28.21338,28.85665,
20644152,Christiana,2828BB_24,0,-28.24492,28.94509,
20644153,Toekomst,2828BB_24,0,-28.24871,28.92373,
20644154,Lottie,2828BB_24,0,-28.22965,28.92718,
20644155,Goede Hoop,2828BB_24,0,-28.20389,28.94368,
20644156,Mooi Roos,2828BB_19,0,-28.19986,28.91793,
20644157,Michal,2828BB_25,0,-28.21609,28.95489,
20644158,Platkop,2828BB_25,0,-28.21418,28.97384,
20644159,Platkop,2828BB_25,0,-28.20801,28.98811,
20644160,Visgat,2828BA_1,0,-28.00785,28.51235,
20644161,Tierhoek,2828BA_1,0,-28.04919,28.50743,
20644295,Erin,2829AA_11,0,-28.12547,29.04539,
20644296,Sterkfontein,2925BC_4,0,-29.27408,25.69219,
20644297,Rushen,2829AA_11,0,-28.12175,29.04555,
20644298,Plauen,2829AA_12,0,-28.12803,29.05548,
20644299,Driehoek,2829AA_12,0,-28.14372,29.06893,
20643943,Isabella,2826DD_10,0,-28.83361,26.98503,
20643944,Jaglaagte,2826DD_10,0,-28.82996,26.98941,
20644162,Vetpan,2828BA_1,0,-28.04743,28.53456,
20644163,Vetpan,2828BA_1,0,-28.04239,28.53732,
20644164,Vetpan,2828BA_2,0,-28.0226,28.5606,
20644165,Richardspan,2828BA_2,0,-28.03896,28.57745,
20644166,Moedersdeel,2828BA_2,0,-28.02927,28.59847,
20644167,Welverdiend,2828BA_3,0,-28.04362,28.62552,
20644168,Geluk,2828BA_3,0,-28.03855,28.63912,
20644169,Uitkyk,2828BA_3,0,-28.01853,28.62368,
20644170,Paris,2828BB_1,0,-28.03337,28.76745,
20644171,Susannasrust,2828BA_3,0,-28.01753,28.6035,
20644172,Mooiplaas,2828BB_1,0,-28.04127,28.77736,
20644173,Swartfontein,2828BA_3,0,-28.01357,28.60443,
20644174,Platvlei,2828BA_3,0,-28.00266,28.62587,
20644175,Eureka,2828BA_4,0,-28.04457,28.67712,
20644176,Geluk,2828BA_4,0,-28.03467,28.68843,
20644177,Boomplaas,2828BA_4,0,-28.00522,28.65488,
20644178,Delville,2828BA_4,0,-28.00772,28.67907,
20644179,Mooifontein,2828BA_5,0,-28.00599,28.70215,
20644300,Smaldeel,2829AA_12,0,-28.11211,29.05302,
20644301,Belle Rose,2829AA_13,0,-28.13754,29.10624,
20644302,The Oaks,2829AA_13,0,-28.1273,29.14733,
20644303,The Dam,2829AA_13,0,-28.12064,29.12347,
20644304,Sondersorg,2925BC_5,0,-29.27252,25.71116,
20644305,Mountain View,2829AA_14,0,-28.13869,29.17881,
20644306,Vrederus,2925BC_5,0,-29.27894,25.71806,
20644307,Aldershot,2925BC_5,0,-29.28813,25.73373,
20644308,Lente,2925BC_10,0,-29.31781,25.71699,
20644309,Palmyra,2925BC_9,0,-29.30066,25.69044,
20644310,Nagverdiend,2925BC_9,0,-29.33614,25.67349,
20644311,Middelkraal,2925BC_9,0,-29.34164,25.66018,
20644312,Uitsig,2829AA_15,0,-28.10762,29.2327,
20644313,Uithoek,2829AA_15,0,-28.1358,29.23736,
20644314,Bergvliet,2829AA_14,0,-28.12627,29.19665,
20644315,Driehoek,2829AA_20,0,-28.18827,29.20781,
20644316,Lorraine,2829AA_20,0,-28.1785,29.20611,
20644317,Mooihoek,2829AA_19,0,-28.19581,29.16659,
20644318,Mount Everest,2829AA_19,0,-28.16523,29.18125,
20643945,Doringkroom,2826DD_10,0,-28.80663,26.99325,
20643946,Fonteinloop,2826DD_9,0,-28.83853,26.925,
20643947,Ceres,2826DD_14,0,-28.85098,26.9124,
20643948,Waterval B,2826DD_9,0,-28.81056,26.94158,
20643949,Waterval A,2826DD_9,0,-28.80852,26.93005,
20643950,Vlakfontein,2826DD_9,0,-28.80524,26.93775,
20643951,Mooivlakte,2826DD_8,0,-28.84801,26.86101,
20643952,Lekkerlewe,2826DD_8,0,-28.8375,26.85364,
20643953,Dankbaar,2826DD_8,0,-28.84217,26.88641,
20643954,Johannasrust,2826DD_8,0,-28.82306,26.87426,
20643955,Bovenvlei,2826DD_8,0,-28.82434,26.8885,
20643956,Nooitverwacht,2826DD_8,0,-28.81704,26.8874,
20643957,Nooitverwacht,2826DD_8,0,-28.81391,26.88337,
20643958,Atheloon,2826DD_8,0,-28.81506,26.86089,
20643959,Adriana,2826DD_8,0,-28.80809,26.86179,
20643960,Patentie,2826DD_8,0,-28.8055,26.87314,
20643961,Bertina,2826DD_7,0,-28.80336,26.84958,
20643962,Grootgewaagd,2826DD_8,0,-28.80722,26.8818,
20643963,Isabellasfontein,2826DD_7,0,-28.84021,26.81943,
20643964,Die hoop,2826DD_7,0,-28.83197,26.80458,
20643965,Blydskap,2826DD_7,0,-28.8369,26.8427,
20644180,Vaalpant,2828BA_5,0,-28.00242,28.70327,
20644181,Môreson,2828BA_5,0,-28.03451,28.71482,
20644182,Vocato,2828BA_5,0,-28.0306,28.72387,
20644183,Estelle,2828BA_5,0,-28.023,28.73801,
20644184,Allemanspruit,2828BA_10,0,-28.09042,28.7094,
20644185,Nacht Wacht,2828BA_10,0,-28.09319,28.72326,
20644186,Georgina,2828BA_15,0,-28.13743,28.7264,
20644187,Allemanspruit,2828BA_15,0,-28.11039,28.74748,
20644188,Goedgedacht,2828BA_14,0,-28.14579,28.66105,
20644189,St. Julian,2828BA_14,0,-28.13912,28.69234,
20644190,De Millander,2828BA_14,0,-28.12775,28.68053,
20644191,Uitlanderskraal,2828BA_14,0,-28.11279,28.67621,
20644192,Slangrivier,2828BA_14,0,-28.10502,28.6642,
20644193,Somerslus,2828BA_13,0,-28.11489,28.64045,
20644194,Truia,2828BA_13,0,-28.10247,28.64452,
20644195,Jolly Kop,2828BA_13,0,-28.118,28.61293,
20644196,Tweespruit,2828BA_9,0,-28.09456,28.65674,
20644197,Liefde,2828BA_8,0,-28.09693,28.62081,
20644319,Hope Cottage,2829AA_18,0,-28.18167,29.14701,
20644320,Louisa's Mount,2829AA_18,0,-28.17853,29.12921,
20644321,Louisa's Mount,2829AA_18,0,-28.16207,29.12411,
20644322,Verona,2925BC_9,0,-29.32387,25.69053,
20644323,The Lake,2829AA_18,0,-28.16382,29.14708,
20644324,Balmoral,2829AA_17,0,-28.19174,29.08194,
20644325,Nobelia,2829AA_17,0,-28.18765,29.09265,
20644326,Van Heerdernsdam,2925BC_8,0,-29.30844,25.62933,
20644327,La Bonheur,2829AA_17,0,-28.18972,29.05688,
20644328,Gailian,2829AA_17,0,-28.16052,29.06765,
20644329,Glen Paul,2829AA_17,0,-28.16096,29.07899,
20644330,Brinkvesta,2829AA_17,0,-28.15414,29.05748,
20644331,Maggresrust,2829AA_16,0,-28.15462,29.04941,
20644332,Tafelkop,2925BC_8,0,-29.34648,25.6249,
20644333,Eureka,2829AA_16,0,-28.15775,29.03719,
20644334,Wildebeespan,2829AA_16,0,-28.19211,29.01426,
20644335,Springbok,2925BC_7,57.3535,-29.30956,25.58558,
20643966,Tweevlei,2826DD_7,0,-28.81739,26.80975,
20643967,Roelofsfontein,2826DD_7,0,-28.81316,26.83135,
20643968,Hou Moed,2826DD_6,0,-28.83543,26.79434,
20643969,Verkeerdevlei,2826DD_6,0,-28.82053,26.7825,
20643970,Vredevlei,2826DD_6,0,-28.81818,26.78447,
20643971,Mooideel,2826DD_6,0,-28.81877,26.79263,
20643972,Adaminafontein,2826DD_11,0,-28.85142,26.78293,
20643973,Erfenis,2826DD_11,0,-28.86384,26.78874,
20643974,Delbata,2826DD_11,0,-28.86654,26.79875,
20643975,Artappelbult,2826DD_11,0,-28.89739,26.75126,
20643976,Fairsfield,2826DD_12,0,-28.89011,26.80177,
20643977,Fairsfield,2826DD_12,0,-28.88592,26.80121,
20643978,Rietspruit,2826DD_12,0,-28.89016,26.8137,
20643979,Martinasfontein,2826DD_12,0,-28.89143,26.82686,
20643980,Reardon,2727CB_11,0,-27.63672,27.26744,
20643981,Hoffmanskuil,2826DD_12,0,-28.89971,26.84086,
20643982,Sylvia,2727CB_11,0,-27.64245,27.26526,
20643983,Martinasfontein,2826DD_12,0,-28.87071,26.83624,
20643984,Geluk,2826DD_12,0,-28.85917,26.81242,
20643985,Welso,2826DD_12,0,-28.85846,26.82693,
20643986,Isabellasfontein,2826DD_7,0,-28.84996,26.83792,
20643987,Dwaalhoek,2826DD_13,0,-28.89988,26.87898,
20643988,Tweespruit,2826DD_13,0,-28.89123,26.88316,
20643989,Levin,2826DD_13,0,-28.85282,26.88607,
20644198,Slangfontein,2828BA_8,0,-28.07256,28.64605,
20644199,Vrede,2828BA_8,0,-28.06542,28.60631,
20644200,Rust,2828BA_9,0,-28.05094,28.65087,
20644201,Vrede,2828BA_7,0,-28.08009,28.58935,
20644202,Oskraal,2828BA_7,0,-28.05997,28.56834,
20644203,Kroondal,2828BA_7,0,-28.05292,28.58218,
20644204,Naudesvlei,2828BA_6,0,-28.08913,28.52289,
20644205,Naudesvlei,2828BA_6,0,-28.09451,28.50296,
20644206,Tevrede,2828BA_11,0,-28.14185,28.51734,
20644207,Constantia,2828BA_11,0,-28.14187,28.52575,
20644208,Leeukop,2828BA_11,0,-28.14718,28.54802,
20644209,Tiger River,2828BA_12,0,-28.14396,28.56178,
20644210,Kransfontein,2828BA_12,0,-28.12874,28.56241,
20644211,Langerwacht,2828BA_12,0,-28.14703,28.58184,
20644212,Rooirand,2828BA_12,0,-28.12417,28.59892,
20644213,Grootvlei,2828BA_16,0,-28.16912,28.5007,
20644214,Doedak,2828BA_16,0,-28.17791,28.51433,
20644215,Hattingsdal,2828BA_21,0,-28.20035,28.52885,
20644216,Klein - Leeukop,2828BA_16,0,-28.17904,28.53453,
20644217,Soetbron,2828BA_16,0,-28.16837,28.54964,
20644218,Kilmarnock,2828BA_17,0,-28.19329,28.57761,
20644219,Langverwacht,2828BA_17,0,-28.15136,28.5933,
20644220,Welgegund,2828BA_18,0,-28.18652,28.60999,
20644336,Smaldeel,2829AA_16,0,-28.17075,29.00124,
20644343,Moral,2829AA_22,0,-28.20555,29.09268,
20644344,Alfrisko,2829AA_23,0,-28.23867,29.10832,
20644345,The uplands,2829AA_23,0,-28.24844,29.13526,
20644346,Highbury,2829AA_23,0,-28.24608,29.14231,
20644347,Momosas,2829AA_23,0,-28.23899,29.13283,
20644348,Aandrus,2829AA_23,0,-28.23305,29.12086,
20644349,Salem,2829AA_23,0,-28.23159,29.14342,
20637363,Genadendal,2726CA_24,0,-27.72761,26.19288,
20643781,Langside,2727CA_15,0,-27.64127,27.20517,
20643782,Nuwe Orde,2826DB_11,0,-28.62817,26.77382,
20643783,Gelloway,2826DB_11,0,-28.6139,26.79725,
20643784,Candy,2826DB_12,0,-28.64878,26.84758,
20643785,Deelkop,2826DB_12,0,-28.62883,26.83957,
20643786,Bismark,2826DB_12,0,-28.61194,26.83673,
20643787,Sedan,2826DB_12,0,-28.6129,26.82278,
20643788,Metz,2826DB_12,0,-28.60208,26.8246,
20644339,Loskop,2829AA_21,0,-28.21238,29.01364,
20644337,Reenenshoop,2829AA_21,0,-28.22788,29.02992,
20644338,Deveron,2829AA_21,0,-28.22792,29.00476,
20643789,Onverwag,2826DB_12,0,-28.60939,26.80639,
20643790,Kanneboskroon,2826DB_13,0,-28.60395,26.88403,
20643791,Kareedam,2826DB_14,0,-28.64506,26.92629,
20643792,Pleasant View,2826DB_14,0,-28.63066,26.91352,
20643793,Lucerne,2826DB_14,0,-28.62999,26.92653,
20643794,Ceylonia,2826DB_14,0,-28.61576,26.90395,
20643795,Grootgewag,2826DB_16,0,-28.66459,26.76183,
20643990,Leeuspruiit,2826DD_14,0,-28.88972,26.90784,
20643991,Welgegun,2826DD_14,0,-28.89058,26.93446,
20643992,Leeuspruitdam,2826DD_14,0,-28.87215,26.92176,
20643993,Weltevreden,2826DD_14,0,-28.86815,26.92709,
20643994,Eerste Geluk,2727CB_11,0,-27.64943,27.26973,
20643995,Noodshulp,2826DD_15,0,-28.88483,26.97251,
20643996,Koppiesdam,2826DD_15,0,-28.87011,26.96411,
20643997,Lnyplaas,2826DD_15,0,-28.86125,26.99487,
20643998,Bitterwater,2826DD_20,0,-28.9297,26.97455,
20643999,Liana,2826DD_20,0,-28.92677,26.99676,
20644000,Hermina,2826DD_20,0,-28.90731,26.95309,
20644001,Makolobane,2826DD_19,0,-28.91011,26.94066,
20644002,Dwaalspruit,2826DD_18,0,-28.92865,26.86952,
20644003,Weltevrede,2826DD_18,0,-28.90519,26.8753,
20644004,Skanskraal,2826DD_17,0,-28.92753,26.80892,
20644005,Skanskraal,2826DD_17,0,-28.90486,26.81508,
20644235,Petra,2828BA_25,0,-28.24616,28.70349,
20644221,Dipka,2828BA_18,0,-28.17146,28.62049,
20644222,Rosedenne Welbedacht,2828BA_18,0,-28.19154,28.61946,
20644223,Mara,2828BA_19,0,-28.19048,28.6849,
20644224,Onbekend,2727BC_21,0,-27.45124,27.50048,
20644225,Bestersgeluk,2727BC_21,0,-27.48391,27.54216,
20644226,Brakpan,2828BA_18,0,-28.16098,28.63151,
20644227,Ottoshoop,2828BA_18,0,-28.15345,28.61387,
20644228,Heuninglaagte,2828BA_19,0,-28.17321,28.67012,
20644229,Treurfontein,2727BC_25,0,-27.46369,27.71613,
20644230,Waterloo,2828BA_20,0,-28.18592,28.71298,
20644231,Springdale,2828BA_20,0,-28.18573,28.72851,
20644232,Rietkuil,2828BA_20,0,-28.15336,28.71614,
20644233,Sterkwater,2828BA_20,0,-28.15548,28.73225,
20644234,Esselens Rust,2828BA_20,0,-28.17958,28.70474,
20644340,Kruilfontein,2829AA_22,0,-28.24272,29.08208,
20644341,Sarclet,2829AA_22,0,-28.22231,29.07578,
20644342,Le Bonheur,2829AA_22,0,-28.20978,29.066,
20643796,Dipkraal,2826DB_16,0,-28.66217,26.79399,
20643797,Mooifontein,2826DB_16,0,-28.65675,26.79948,
20643798,Erfsonde,2826DB_16,0,-28.69243,26.75345,
20643799,Mt Barnard,2826DB_16,0,-28.69534,26.76298,
20643800,De Buys,2826DB_17,0,-28.69349,26.80077,
20643801,Tabaksberg,2826DB_17,0,-28.68079,26.80507,
20643802,Welgevonden,2826DB_17,0,-28.67119,26.82196,
20643803,Scotland,2826DB_17,0,-28.66948,26.84126,
20643804,Vaalkrans,2826DB_17,0,-28.65901,26.83128,
20643805,Welkom,2826DB_18,0,-28.65239,26.89982,
20643806,Welkom,2826DB_19,0,-28.67517,26.91401,
20643807,Die Ou Werf,2826DB_20,0,-28.69918,26.95334,
20643808,Kolfontein,2826DB_20,0,-28.69973,26.96408,
20643809,Avontuur,2826DB_20,0,-28.68517,26.99286,
20643810,Junctionspruit,2826DB_25,0,-28.73522,26.95351,
20643811,Fox Hill,2826DB_25,0,-28.7154,26.99109,
20643812,Junctionspruit,2826DB_24,0,-28.73367,26.93658,
20643813,Vaalbank,2826DB_24,0,-28.71183,26.9036,
20643814,Josephinasdal,2826DB_23,0,-28.74121,26.85947,
20643815,Rotswand,2826DB_23,0,-28.73744,26.89797,
20643816,Rotswand,2826DB_23,0,-28.73488,26.89285,
20644006,Jerico,2826DD_16,0,-28.91774,26.77986,
20644007,Coverdale,2826DD_16,0,-28.92206,26.75422,
20644008,Coverdale,2826DD_16,0,-28.92313,26.76049,
20644009,Sunnydale,2826DD_16,0,-28.91596,26.7616,
20644010,Steynsrus,2826DD_21,0,-28.98751,26.7534,
20644011,Marthinusdeel,2826DD_21,0,-28.97547,26.76756,
20644012,Parma,2727CB_16,0,-27.67629,27.25067,
20644013,Sedidi,2826DD_23,0,-28.99965,26.88942,
20644014,Altone,2826DD_25,0,-28.99888,26.96529,
20644015,Haddon,2826DD_25,0,-28.96965,26.98448,
20644016,Nelsrust,2826DD_25,0,-28.95971,26.9772,
20644017,Stockdale,2826DD_25,0,-28.95026,26.97036,
20644018,Far View,2826DD_25,0,-28.95401,26.9527,
20644019,Riverside,2727CB_16,0,-27.66051,27.26727,
20644020,Tierberg,2727CB_21,0,-27.72351,27.25163,
20644021,Middleslope,2727CB_22,0,-27.71317,27.30095,
20644022,Randjiesspruit,2727CB_18,0,-27.68799,27.39098,
20644023,Bestedeel,2727CB_17,0,-27.68197,27.34111,
20644024,Mooidam,2727CB_4,0,-27.52851,27.40496,
20644025,Saaiplaas,2727CC_6,0,-27.80924,27.03165,
20644026,Welverdiend,2727CC_13,0,-27.85299,27.13853,
20644027,Mooiwater,2727CC_9,0,-27.80009,27.18134,
20644028,Kleinhansrust,2727CC_14,0,-27.85664,27.18077,
20644029,De Los,2727CC_5,0,-27.78659,27.22825,
20643817,Spioenkop,2826DB_23,0,-28.71299,26.86911,
20643818,Herbou,2826DB_22,0,-28.74332,26.84176,
20643819,Helpman,2826DB_22,0,-28.70173,26.80717,
20643820,Mon Bijou,2826DB_22,0,-28.70106,26.83793,
20643821,Immigrasie,2826DB_21,0,-28.74529,26.78042,
20643822,Avondrus,2826DB_21,0,-28.7363,26.78925,
20643823,Tweefontein,2826DB_21,0,-28.71899,26.77969,
20643824,Helderfontein,2826DB_16,0,-28.69908,26.78966,
20643825,Wilgerfontein,2826DC_1,0,-28.76021,26.50623,
20643826,Cornelias Rust,2826DC_1,0,-28.76607,26.51439,
20644030,Kleinhansrust,2727CC_15,0,-27.85121,27.20189,
20644031,Fontein,2727CC_15,0,-27.8719,27.22682,
20644032,Michael,2727CC_15,0,-27.87688,27.22634,
20644033,Olifantshoek,2727CC_15,0,-27.88527,27.23591,
20644034,Rosebank,2727CC_15,0,-27.89564,27.20102,
20644035,Smaldeel,2727CC_15,0,-27.8952,27.20953,
20644036,De Rust,2727CD_25,0,-27.99374,27.45085,
20644037,Abrahamsspruit,2727DC_2,0,-27.76666,27.57173,
20644038,Arbeidsgenot,2727DA_7,0,-27.56667,27.59455,
20644039,Rosa,2727DC_3,0,-27.77567,27.64233,
20644040,Gelukspruit,2727DA_4,0,-27.53895,27.66131,
20644041,Ragtime,2727DC_6,0,-27.83343,27.5061,
20644042,Boomplaas,2727DC_6,0,-27.81455,27.51478,
20644043,Perdekraal,2727DC_6,0,-27.84008,27.52196,
20644044,Hoëveld,2727DC_7,0,-27.84364,27.57923,
20644045,Platkop,2727DC_7,0,-27.83643,27.57737,
20644046,Franshoek,2727DC_7,0,-27.81858,27.55699,
20644047,Watervalwes,2727DC_7,0,-27.81218,27.57165,
20644048,Watervalwes,2727DC_7,0,-27.80634,27.56864,
20643827,Fontuine Blou,2826DC_1,0,-28.79874,26.51051,
20643828,Mooifontein,2826DC_1,0,-28.77256,26.54869,
20643829,Mooifontein,2826DC_1,0,-28.76912,26.54317,
20643830,Wildebeesfontein,2826DC_2,0,-28.76065,26.56261,
20643831,Vaalbank,2826DC_2,0,-28.7587,26.56257,
20643832,Klein Deelfontein,2826DC_2,0,-28.77354,26.59858,
20643833,Modderfontein,2826DC_3,0,-28.76502,26.60362,
20643834,Harmonie,2826DC_4,0,-28.78305,26.67515,
20643835,Papkuil,2826DC_4,0,-28.78494,26.69708,
20643836,Spes Bona,2826DC_4,0,-28.76686,26.68907,
20643837,Grootfontein,2826DC_4,0,-28.7942,26.69763,
20643838,Sandspruit,2826DC_5,0,-28.76673,26.7038,
20644049,Kaalfontein,2727DC_8,0,-27.83478,27.60329,
20644050,Riviera,2727DC_8,0,-27.80378,27.61737,
20644051,Sonneskyn,2727DC_8,0,-27.81421,27.62846,
20644052,Groenfontein,2727DC_9,0,-27.81146,27.65137,
20644053,Bayswater,2727DC_8,0,-27.83214,27.63986,
20644054,Swartvlei,2727DC_8,0,-27.83927,27.6253,
20644055,De Hoop,2727DC_9,0,-27.83352,27.66088,
20644056,Bankpan,2727DC_9,0,-27.84382,27.68165,
20644057,Eastwood,2727DC_15,0,-27.87501,27.72092,
20644058,Op Den Tyd,2727DC_17,0,-27.93865,27.58065,
20644059,Waterval,2727DB_12,0,-27.61738,27.84608,
20644060,Môrester,2727DB_13,0,-27.64932,27.87774,
20644061,Mispah,2727DB_12,0,-27.6463,27.82376,
20644062,Vaalbank,2727DB_17,0,-27.67858,27.84083,
20644063,Rietfontein Suid,2727DB_5,0,-27.54007,27.95876,
20643839,Driefontein,2826DC_5,0,-28.78537,26.72202,
20643840,Skaapvlei,2826DC_5,0,-28.79386,26.74702,
20643841,Gertjie,2826DC_10,0,-28.84216,26.72184,
20643842,Welgeluk,2826DC_10,0,-28.84606,26.73761,
20643843,Martinique,2826DC_10,0,-28.84898,26.74552,
20643844,Wildebeesfontein,2826DC_10,0,-28.80768,26.74918,
20643845,Grootstry,2826DC_9,0,-28.82314,26.67533,
20643846,Spitskop,2826DC_9,0,-28.82279,26.69622,
20643847,Geluk,2826DC_9,0,-28.81762,26.65144,
20643848,Geluk,2826DC_9,0,-28.81307,26.65502,
20643849,Palmietvlei,2826DC_8,0,-28.84425,26.6048,
20643850,Klimop,2826DC_8,0,-28.84048,26.61907,
20643851,Maria,2826DC_8,0,-28.8144,26.61474,
20643852,Ella,2826DC_8,0,-28.80525,26.62192,
20643853,Martina,2826DC_8,0,-28.81601,26.64022,
20643854,Palmietfontein,2826DC_7,0,-28.80188,26.56036,
20643855,Palmietfontein,2826DC_6,0,-28.83419,26.54688,
20643856,Fairfield,2826DC_6,0,-28.84977,26.53324,
20643857,Zuurfontein,2826DC_6,0,-28.81973,26.50551,
20643858,Zuurfontein,2826DC_6,0,-28.80009,26.51689,
20643859,Luna,2826DC_11,0,-28.88816,26.52185,
20643860,Vlakfontein,2826DC_11,0,-28.87163,26.53308,
20643861,Elsabe,2826DC_11,0,-28.85338,26.5226,
20643862,Fairfield,2826DC_11,0,-28.85395,26.53513,
20643863,Mamadrien,2826DC_12,0,-28.88088,26.55195,
20643864,Aanstoot,2826DC_12,0,-28.88387,26.58513,
20643865,Wardenfield,2826DC_12,0,-28.88977,26.59568,
20643866,Johannasgift,2826DC_12,0,-28.86913,26.58558,
20643867,Vergunning,2826DC_12,0,-28.86267,26.58854,
20643868,Fairfield,2826DC_12,0,-28.86275,26.55936,
20643869,Charlottenburg,2826DC_13,0,-28.87017,26.6266,
20643870,Bellavista,2826DC_13,0,-28.86533,26.63068,
20643871,Sunshine,2826DC_18,0,-28.90023,26.60463,
20643872,Idonia,2826DC_13,0,-28.89574,26.63094,
20643873,Geluk,2826DC_14,0,-28.8766,26.65177,
20643874,Annyas,2826DC_14,0,-28.87105,26.67395,
20643875,Sunny Hills,2826DC_15,0,-28.88861,26.70125,
20643876,Palmietfontein,2826DC_15,0,-28.88608,26.73008,
20643877,Bretfield,2826DC_15,0,-28.87836,26.73606,
20643878,Sans Souci,2826DC_15,0,-28.8625,26.71078,
20643879,Fransiena,2826DC_20,0,-28.94793,26.72556,
20643880,Kortvlei,2826DC_20,0,-28.94469,26.7319,
20643881,Erfdeel,2826DC_20,0,-28.93795,26.74276,
20643882,Mooivlakte,2826DC_20,0,-28.93097,26.72145,
20643883,Mooihoek,2826DC_20,0,-28.9318,26.70365,
20643884,Schoonspruit,2826DC_20,0,-28.91392,26.70387,
20643885,Rust - en - Vrede,2826DC_19,0,-28.94742,26.69324,
20643886,Morgendal,2826DC_19,0,-28.93262,26.66212,
20643887,Morgendal,2826DC_19,0,-28.92774,26.65683,
20643888,Avondal,2826DC_18,0,-28.90841,26.64812,
20644236,Petra,2828BA_25,0,-28.24178,28.70296,
20644237,Geloof,2828BA_25,0,-28.24426,28.73716,
20644238,Maizelands,2828BA_25,0,-28.24493,28.74608,
20644239,Sunnyside,2828BA_25,0,-28.22333,28.70817,
20644240,Sunnyside,2828BA_25,0,-28.21454,28.71689,
20644241,Mida,2828BA_25,0,-28.21948,28.74409,
20644242,Springdale,2828BA_25,0,-28.20169,28.72565,
20644243,Groenkop,2828BA_24,0,-28.2352,28.66897,
20644244,Munnik,2828BA_24,0,-28.24015,28.66418,
20644245,De Necker,2828BA_24,0,-28.22857,28.66431,
20644246,Verdriet,2828BA_25,0,-28.23244,28.70212,
20644064,Geluk,2727DB_10,0,-27.55373,27.99642,
20644065,Bosrand,2727DB_15,0,-27.61724,27.99661,
20644066,Donkerbos,2727DB_25,0,-27.73263,27.97276,
20644067,Winddam,2727DD_1,0,-27.77746,27.7846,
20644068,Smaldeel,2727DD_3,0,-27.79346,27.87476,
20644069,Irene,2727DD_7,0,-27.80747,27.83018,
20644070,Aurora,2828BB_1,0,-28.01209,28.76441,
20644071,Corner Farm,2828BB_1,0,-28.02184,28.79598,
20644247,Afrikaskop,2828BA_24,0,-28.21435,28.68975,
20644248,Revelstoke,2828BA_24,0,-28.2052,28.6914,
20644249,Mooimeisiesrus,2828BA_19,0,-28.1999,28.65486,
20644250,Stouteskoen,2828BA_23,0,-28.23933,28.61505,
20644251,Somersbron,2828BA_22,0,-28.23996,28.57292,
20644252,Strydfontein,2828BA_22,0,-28.23476,28.56853,
20644253,Jocy' Dale,2828BA_22,0,-28.22632,28.56223,
20644254,Schalkie,2828BA_22,0,-28.21248,28.56906,
20644255,Goede Hoop,2828BA_17,0,-28.19968,28.59343,
20644256,Concordia,2828BA_21,0,-28.24932,28.51883,
20644257,Rhebokhoed,2828BA_21,0,-28.24135,28.50463,
20644258,Meriba,2828BA_21,0,-28.22984,28.50528,
20644259,Bellevue,2828BA_21,0,-28.22686,28.50341,
20644260,Bosbank,2828BA_21,0,-28.22648,28.54514,
20644261,Sylvan,2829AA_1,0,-28.01708,29.00135,
20644262,Some More,2829AA_1,0,-28.04565,29.00682,
20644263,Broedesdal,2829AA_1,0,-28.04148,29.04507,
20643889,Rietfontein,2826DC_18,0,-28.91227,26.64794,
20643890,Japan,2826DC_18,0,-28.93657,26.60502,
20643891,Klipfontein,2826DC_17,0,-28.9486,26.56315,
20643892,Oskop,2826DC_17,0,-28.92207,26.56327,
20643893,Vrede,2826DC_17,0,-28.91003,26.58881,
20643894,Aanstoot,2826DC_17,0,-28.90531,26.5879,
